league,season,fixture_id,date,venue,referee,home_team,away_team,home_goals,away_goals,status,home_shots_on_target,away_shots_on_target,home_shots_total,away_shots_total,home_possession,away_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_passes,away_passes,home_pass_accuracy,away_pass_accuracy,goal_diff,result,total_goals,home_win,draw,away_win,home_total_cards,away_total_cards,total_cards,card_diff,possession_diff,pass_accuracy_diff,shot_diff,shots_on_target_diff,passes_diff,home_shot_efficiency,away_shot_efficiency,shot_efficiency_diff,big_team_home,big_team_away,big_team_match
Serie A,2019,232815,2020-07-05 15:15:00+00:00,Stadio Giuseppe Meazza,L. Pairetto,Inter,Bologna,1,2,FT,6.0,7.0,18.0,13.0,62.0,38.0,3.0,3.0,1.0,1.0,448.0,268.0,84.0,71.0,-1,A,3,0,0,1,4.0,4.0,8.0,0.0,24.0,13.0,5.0,-1.0,180.0,0.05555555555555555,0.15384615384615385,-0.0982905982905983,0,0,0
Serie A,2019,232828,2020-07-07 17:30:00+00:00,Stadio Comunale Via del Mare,F. Maresca,Lecce,Lazio,2,1,FT,3.0,10.0,15.0,22.0,42.0,58.0,3.0,3.0,0.0,1.0,374.0,504.0,82.0,86.0,1,H,3,1,0,0,3.0,4.0,7.0,-1.0,-16.0,-4.0,-7.0,-7.0,-130.0,0.13333333333333333,0.045454545454545456,0.08787878787878788,0,1,0
Serie A,2019,232860,2020-07-18 17:30:00+00:00,Sardegna Arena,G. Ayroldi,Cagliari,Sassuolo,1,1,FT,1.0,2.0,2.0,11.0,22.0,78.0,4.0,2.0,1.0,0.0,219.0,752.0,72.0,91.0,0,D,2,0,1,0,5.0,2.0,7.0,3.0,-56.0,-19.0,-9.0,-1.0,-533.0,0.5,0.09090909090909091,0.40909090909090906,0,0,0
Serie A,2019,232871,2020-07-21 19:45:00+00:00,MAPEI Stadium - Città del Tricolore,L. Pairetto,Sassuolo,AC Milan,1,2,FT,3.0,7.0,11.0,16.0,50.0,50.0,3.0,4.0,1.0,0.0,475.0,470.0,85.0,89.0,-1,A,3,0,0,1,4.0,4.0,8.0,0.0,0.0,-4.0,-5.0,-4.0,5.0,0.09090909090909091,0.125,-0.03409090909090909,0,1,0
Serie A,2019,232880,2020-07-26 19:45:00+00:00,Allianz Stadium,F. Fourneau,Juventus,Sampdoria,2,0,FT,7.0,5.0,16.0,14.0,62.0,38.0,4.0,5.0,0.0,1.0,641.0,373.0,90.0,82.0,2,H,2,1,0,0,4.0,6.0,10.0,-2.0,24.0,8.0,2.0,2.0,268.0,0.125,0.0,0.125,1,0,0
Premier League,2020,592154,2020-09-19 11:30:00+00:00,Goodison Park,M. Dean,Everton,West Brom,5,2,FT,7.0,4.0,17.0,6.0,71.0,29.0,1.0,0.0,0.0,1.0,799.0,322.0,90.0,79.0,3,H,7,1,0,0,1.0,1.0,2.0,0.0,42.0,11.0,11.0,3.0,477.0,0.29411764705882354,0.3333333333333333,-0.039215686274509776,0,0,0
Premier League,2020,592158,2020-09-20 13:00:00+00:00,St. James' Park,K. Friend,Newcastle,Brighton,0,3,FT,0.0,6.0,6.0,13.0,47.0,53.0,3.0,0.0,0.0,1.0,386.0,444.0,77.0,81.0,-3,A,3,0,0,1,3.0,1.0,4.0,2.0,-6.0,-4.0,-7.0,-6.0,-58.0,0.0,0.23076923076923078,-0.23076923076923078,0,0,0
Premier League,2020,592152,2020-09-21 17:00:00+00:00,Villa Park,G. Scott,Aston Villa,Sheffield Utd,1,0,FT,2.0,1.0,18.0,4.0,71.0,29.0,3.0,1.0,0.0,1.0,553.0,221.0,88.0,59.0,1,H,1,1,0,0,3.0,2.0,5.0,1.0,42.0,29.0,14.0,1.0,332.0,0.05555555555555555,0.0,0.05555555555555555,0,0,0
Premier League,2020,592177,2020-10-04 15:30:00+00:00,Old Trafford,A. Taylor,Manchester United,Tottenham,1,6,FT,2.0,8.0,5.0,22.0,38.0,62.0,2.0,1.0,1.0,0.0,416.0,672.0,84.0,90.0,-5,A,7,0,0,1,3.0,1.0,4.0,2.0,-24.0,-6.0,-17.0,-6.0,-256.0,0.2,0.2727272727272727,-0.0727272727272727,1,1,1
Premier League,2020,592183,2020-10-17 11:30:00+00:00,Goodison Park,M. Oliver,Everton,Liverpool,2,2,FT,5.0,8.0,11.0,22.0,41.0,59.0,3.0,2.0,1.0,0.0,380.0,524.0,75.0,83.0,0,D,4,0,1,0,4.0,2.0,6.0,2.0,-18.0,-8.0,-11.0,-3.0,-144.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,1,0
Premier League,2020,592182,2020-10-18 13:00:00+00:00,Selhurst Park,S. Attwell,Crystal Palace,Brighton,1,1,FT,1.0,3.0,1.0,20.0,34.0,66.0,3.0,2.0,0.0,1.0,280.0,544.0,69.0,83.0,0,D,2,0,1,0,3.0,3.0,6.0,0.0,-32.0,-14.0,-19.0,-2.0,-264.0,1.0,0.05,0.95,0,0,0
Premier League,2020,592195,2020-10-24 14:00:00+00:00,Craven Cottage,G. Scott,Fulham,Crystal Palace,1,2,FT,3.0,10.0,16.0,14.0,64.0,36.0,0.0,1.0,1.0,0.0,643.0,366.0,89.0,81.0,-1,A,3,0,0,1,1.0,1.0,2.0,0.0,28.0,8.0,2.0,-7.0,277.0,0.0625,0.14285714285714285,-0.08035714285714285,0,0,0
Premier League,2020,592198,2020-10-25 14:00:00+00:00,St. Mary's Stadium,K. Friend,Southampton,Everton,2,0,FT,6.0,2.0,13.0,6.0,54.0,46.0,1.0,2.0,0.0,1.0,610.0,509.0,88.0,85.0,2,H,2,1,0,0,1.0,3.0,4.0,-2.0,8.0,3.0,7.0,4.0,101.0,0.15384615384615385,0.0,0.15384615384615385,0,0,0
Premier League,2020,592210,2020-10-30 20:00:00+00:00,Molineux Stadium,M. Atkinson,Wolves,Crystal Palace,2,0,FT,5.0,2.0,15.0,11.0,45.0,55.0,0.0,2.0,0.0,1.0,446.0,551.0,85.0,91.0,2,H,2,1,0,0,0.0,3.0,3.0,-3.0,-10.0,-6.0,4.0,3.0,-105.0,0.13333333333333333,0.0,0.13333333333333333,0,0,0
Premier League,2020,592221,2020-11-21 15:00:00+00:00,Villa Park,M. Oliver,Aston Villa,Brighton,1,2,FT,4.0,3.0,15.0,7.0,55.0,45.0,2.0,3.0,0.0,1.0,457.0,385.0,83.0,81.0,-1,A,3,0,0,1,2.0,4.0,6.0,-2.0,10.0,2.0,8.0,1.0,72.0,0.06666666666666667,0.2857142857142857,-0.21904761904761905,0,0,0
Premier League,2020,592224,2020-11-22 16:30:00+00:00,Elland Road,A. Taylor,Leeds,Arsenal,0,0,FT,4.0,2.0,25.0,9.0,66.0,34.0,3.0,0.0,0.0,1.0,610.0,310.0,85.0,71.0,0,D,0,0,1,0,3.0,1.0,4.0,2.0,32.0,14.0,16.0,2.0,300.0,0.0,0.0,0.0,0,1,0
Premier League,2020,592249,2020-12-06 12:00:00+00:00,The Hawthorns,P. Tierney,West Brom,Crystal Palace,1,5,FT,4.0,7.0,9.0,18.0,50.0,50.0,2.0,2.0,1.0,0.0,495.0,495.0,87.0,88.0,-4,A,6,0,0,1,3.0,2.0,5.0,1.0,0.0,-1.0,-9.0,-3.0,0.0,0.1111111111111111,0.2777777777777778,-0.16666666666666669,0,0,0
Premier League,2020,592260,2020-12-12 12:30:00+00:00,Molineux Stadium,M. Dean,Wolves,Aston Villa,0,1,FT,7.0,2.0,16.0,13.0,50.0,50.0,4.0,7.0,1.0,1.0,348.0,331.0,77.0,76.0,-1,A,1,0,0,1,5.0,8.0,13.0,-3.0,0.0,1.0,3.0,5.0,17.0,0.0,0.07692307692307693,-0.07692307692307693,0,0,0
Premier League,2020,592251,2020-12-13 19:15:00+00:00,Emirates Stadium,G. Scott,Arsenal,Burnley,0,1,FT,6.0,2.0,18.0,10.0,64.0,36.0,2.0,1.0,1.0,0.0,557.0,307.0,83.0,72.0,-1,A,1,0,0,1,3.0,1.0,4.0,2.0,28.0,11.0,8.0,4.0,250.0,0.0,0.1,-0.1,1,0,0
Premier League,2020,592261,2020-12-16 18:00:00+00:00,Emirates Stadium,P. Tierney,Arsenal,Southampton,1,1,FT,4.0,3.0,9.0,13.0,35.0,65.0,3.0,3.0,1.0,0.0,340.0,632.0,77.0,86.0,0,D,2,0,1,0,4.0,3.0,7.0,1.0,-30.0,-9.0,-4.0,1.0,-292.0,0.1111111111111111,0.07692307692307693,0.03418803418803418,1,0,0
Premier League,2020,592267,2020-12-16 20:00:00+00:00,London Stadium,D. Coote,West Ham,Crystal Palace,1,1,FT,2.0,2.0,9.0,8.0,51.0,49.0,0.0,3.0,0.0,1.0,439.0,422.0,86.0,77.0,0,D,2,0,1,0,0.0,4.0,4.0,-4.0,2.0,9.0,1.0,0.0,17.0,0.1111111111111111,0.125,-0.013888888888888895,0,0,0
Premier League,2020,592277,2020-12-19 20:00:00+00:00,St. James' Park,G. Scott,Newcastle,Fulham,1,1,FT,5.0,4.0,12.0,11.0,49.0,51.0,1.0,3.0,0.0,1.0,470.0,480.0,81.0,82.0,0,D,2,0,1,0,1.0,4.0,5.0,-3.0,-2.0,-1.0,1.0,1.0,-10.0,0.08333333333333333,0.09090909090909091,-0.007575757575757583,0,0,0
Premier League,2020,592271,2020-12-20 12:00:00+00:00,The American Express Community Stadium,P. Bankes,Brighton,Sheffield Utd,1,1,FT,5.0,3.0,21.0,5.0,73.0,27.0,1.0,5.0,0.0,1.0,545.0,203.0,85.0,64.0,0,D,2,0,1,0,1.0,6.0,7.0,-5.0,46.0,21.0,16.0,2.0,342.0,0.047619047619047616,0.2,-0.1523809523809524,0,0,0
Premier League,2020,592280,2020-12-20 19:15:00+00:00,The Hawthorns,M. Atkinson,West Brom,Aston Villa,0,3,FT,1.0,10.0,1.0,19.0,32.0,68.0,1.0,2.0,1.0,0.0,282.0,576.0,67.0,86.0,-3,A,3,0,0,1,2.0,2.0,4.0,0.0,-36.0,-19.0,-18.0,-9.0,-294.0,0.0,0.15789473684210525,-0.15789473684210525,0,0,0
Premier League,2020,592282,2020-12-26 15:00:00+00:00,Villa Park,A. Taylor,Aston Villa,Crystal Palace,3,0,FT,10.0,6.0,21.0,13.0,38.0,62.0,3.0,4.0,1.0,0.0,298.0,475.0,72.0,82.0,3,H,3,1,0,0,4.0,4.0,8.0,0.0,-24.0,-10.0,8.0,4.0,-177.0,0.14285714285714285,0.0,0.14285714285714285,0,0,0
Premier League,2020,592309,2021-01-02 12:30:00+00:00,Tottenham Hotspur Stadium,D. Coote,Tottenham,Leeds,3,0,FT,7.0,5.0,20.0,18.0,36.0,64.0,4.0,1.0,1.0,0.0,347.0,591.0,75.0,85.0,3,H,3,1,0,0,5.0,1.0,6.0,4.0,-28.0,-10.0,2.0,2.0,-244.0,0.15,0.0,0.15,1,0,0
Premier League,2020,592316,2021-01-12 18:00:00+00:00,Bramall Lane,A. Madley,Sheffield Utd,Newcastle,1,0,FT,4.0,3.0,17.0,7.0,66.0,34.0,2.0,5.0,0.0,1.0,559.0,283.0,87.0,68.0,1,H,1,1,0,0,2.0,6.0,8.0,-4.0,32.0,19.0,10.0,1.0,276.0,0.058823529411764705,0.0,0.058823529411764705,0,0,0
Premier League,2020,592323,2021-01-16 17:30:00+00:00,Craven Cottage,P. Bankes,Fulham,Chelsea,0,1,FT,3.0,6.0,10.0,21.0,30.0,70.0,2.0,3.0,1.0,0.0,328.0,756.0,73.0,88.0,-1,A,1,0,0,1,3.0,3.0,6.0,0.0,-40.0,-15.0,-11.0,-3.0,-428.0,0.0,0.047619047619047616,-0.047619047619047616,0,1,0
Premier League,2020,592356,2021-02-02 18:00:00+00:00,Molineux Stadium,C. Pawson,Wolves,Arsenal,2,1,FT,7.0,3.0,11.0,9.0,54.0,46.0,3.0,2.0,0.0,2.0,576.0,488.0,91.0,89.0,1,H,3,1,0,0,3.0,4.0,7.0,-1.0,8.0,2.0,2.0,4.0,88.0,0.18181818181818182,0.1111111111111111,0.07070707070707072,0,1,0
Premier League,2020,592357,2021-02-02 20:15:00+00:00,Old Trafford,M. Dean,Manchester United,Southampton,9,0,FT,14.0,1.0,24.0,3.0,74.0,26.0,2.0,3.0,0.0,2.0,626.0,215.0,88.0,65.0,9,H,9,1,0,0,2.0,5.0,7.0,-3.0,48.0,23.0,21.0,13.0,411.0,0.375,0.0,0.375,1,0,0
Premier League,2020,592367,2021-02-06 15:00:00+00:00,St. James' Park,C. Pawson,Newcastle,Southampton,3,2,FT,4.0,5.0,6.0,14.0,26.0,74.0,4.0,1.0,1.0,0.0,221.0,610.0,58.0,84.0,1,H,5,1,0,0,5.0,1.0,6.0,4.0,-48.0,-26.0,-8.0,-1.0,-389.0,0.5,0.14285714285714285,0.35714285714285715,0,0,0
Premier League,2020,592363,2021-02-06 17:30:00+00:00,Craven Cottage,M. Dean,Fulham,West Ham,0,0,FT,2.0,1.0,20.0,8.0,60.0,40.0,1.0,3.0,0.0,1.0,550.0,354.0,84.0,73.0,0,D,0,0,1,0,1.0,4.0,5.0,-3.0,20.0,11.0,12.0,1.0,196.0,0.0,0.0,0.0,0,0,0
Premier League,2020,592739,2021-02-20 15:00:00+00:00,Turf Moor,M. Dean,Burnley,West Brom,0,0,FT,1.0,3.0,6.0,10.0,62.0,38.0,3.0,0.0,0.0,1.0,433.0,267.0,75.0,60.0,0,D,0,0,1,0,3.0,1.0,4.0,2.0,24.0,15.0,-4.0,-2.0,166.0,0.0,0.0,0.0,0,0,0
Premier League,2020,592782,2021-03-03 18:00:00+00:00,Bramall Lane,R. Jones,Sheffield Utd,Aston Villa,1,0,FT,2.0,4.0,9.0,16.0,28.0,72.0,1.0,0.0,1.0,0.0,263.0,641.0,70.0,84.0,1,H,1,1,0,0,2.0,0.0,2.0,2.0,-44.0,-14.0,-7.0,-2.0,-378.0,0.1111111111111111,0.0,0.1111111111111111,0,0,0
Premier League,2020,592766,2021-03-14 16:30:00+00:00,Emirates Stadium,M. Oliver,Arsenal,Tottenham,2,1,FT,3.0,3.0,13.0,6.0,52.0,48.0,1.0,4.0,0.0,1.0,519.0,482.0,87.0,82.0,1,H,3,1,0,0,1.0,5.0,6.0,-4.0,4.0,5.0,7.0,0.0,37.0,0.15384615384615385,0.16666666666666666,-0.012820512820512803,1,1,1
Premier League,2020,592788,2021-04-03 11:30:00+00:00,Stamford Bridge,D. Coote,Chelsea,West Brom,2,5,FT,8.0,7.0,18.0,14.0,66.0,34.0,3.0,1.0,1.0,0.0,581.0,297.0,85.0,75.0,-3,A,7,0,0,1,4.0,1.0,5.0,3.0,32.0,10.0,4.0,1.0,284.0,0.1111111111111111,0.35714285714285715,-0.24603174603174605,1,0,0
Premier League,2020,592801,2021-04-10 11:30:00+00:00,Etihad Stadium,A. Marriner,Manchester City,Leeds,1,2,FT,7.0,2.0,29.0,2.0,71.0,29.0,3.0,1.0,0.0,1.0,621.0,252.0,90.0,69.0,-1,A,3,0,0,1,3.0,2.0,5.0,1.0,42.0,21.0,27.0,5.0,369.0,0.034482758620689655,1.0,-0.9655172413793104,1,0,0
Premier League,2020,592813,2021-04-17 11:30:00+00:00,St. James' Park,K. Friend,Newcastle,West Ham,3,2,FT,8.0,6.0,16.0,16.0,34.0,66.0,2.0,2.0,0.0,1.0,272.0,510.0,75.0,85.0,1,H,5,1,0,0,2.0,3.0,5.0,-1.0,-32.0,-10.0,0.0,2.0,-238.0,0.1875,0.125,0.0625,0,0,0
Premier League,2020,592808,2021-04-20 19:15:00+00:00,Stamford Bridge,S. Attwell,Chelsea,Brighton,0,0,FT,4.0,2.0,7.0,11.0,64.0,36.0,2.0,2.0,0.0,1.0,740.0,410.0,88.0,76.0,0,D,0,0,1,0,2.0,3.0,5.0,-1.0,28.0,12.0,-4.0,2.0,330.0,0.0,0.0,0.0,1,0,0
Premier League,2020,592807,2021-04-21 19:15:00+00:00,Villa Park,P. Bankes,Aston Villa,Manchester City,1,2,FT,3.0,3.0,8.0,13.0,28.0,72.0,2.0,1.0,1.0,1.0,304.0,806.0,79.0,92.0,-1,A,3,0,0,1,3.0,2.0,5.0,1.0,-44.0,-13.0,-5.0,0.0,-502.0,0.125,0.15384615384615385,-0.028846153846153855,0,1,0
Premier League,2020,592824,2021-04-24 16:30:00+00:00,London Stadium,C. Kavanagh,West Ham,Chelsea,0,1,FT,2.0,6.0,9.0,17.0,44.0,56.0,0.0,4.0,1.0,0.0,447.0,566.0,77.0,84.0,-1,A,1,0,0,1,1.0,4.0,5.0,-3.0,-12.0,-7.0,-8.0,-4.0,-119.0,0.0,0.058823529411764705,-0.058823529411764705,0,1,0
Premier League,2020,592833,2021-04-30 19:00:00+00:00,St. Mary's Stadium,R. Jones,Southampton,Leicester,1,1,FT,3.0,9.0,5.0,23.0,29.0,71.0,1.0,0.0,1.0,0.0,273.0,633.0,66.0,84.0,0,D,2,0,1,0,2.0,0.0,2.0,2.0,-42.0,-18.0,-18.0,-6.0,-360.0,0.2,0.043478260869565216,0.1565217391304348,0,0,0
Premier League,2020,592832,2021-05-02 13:00:00+00:00,St. James' Park,M. Dean,Newcastle,Arsenal,0,2,FT,1.0,5.0,5.0,19.0,38.0,62.0,2.0,1.0,1.0,0.0,396.0,640.0,87.0,91.0,-2,A,2,0,0,1,3.0,1.0,4.0,2.0,-24.0,-4.0,-14.0,-4.0,-244.0,0.0,0.10526315789473684,-0.10526315789473684,0,1,0
Premier League,2020,592845,2021-05-09 11:00:00+00:00,Molineux Stadium,J. Moss,Wolves,Brighton,2,1,FT,6.0,3.0,16.0,5.0,60.0,40.0,2.0,2.0,0.0,2.0,569.0,373.0,89.0,82.0,1,H,3,1,0,0,2.0,4.0,6.0,-2.0,20.0,7.0,11.0,3.0,196.0,0.125,0.2,-0.07500000000000001,0,0,0
Premier League,2020,592837,2021-05-09 13:05:00+00:00,Villa Park,C. Kavanagh,Aston Villa,Manchester United,1,3,FT,5.0,7.0,11.0,18.0,41.0,59.0,3.0,1.0,1.0,0.0,383.0,563.0,80.0,86.0,-2,A,4,0,0,1,4.0,1.0,5.0,3.0,-18.0,-6.0,-7.0,-2.0,-180.0,0.09090909090909091,0.16666666666666666,-0.07575757575757575,0,1,0
Premier League,2020,592856,2021-05-18 18:00:00+00:00,The American Express Community Stadium,S. Attwell,Brighton,Manchester City,3,2,FT,6.0,4.0,19.0,8.0,63.0,37.0,3.0,3.0,0.0,1.0,594.0,348.0,89.0,83.0,1,H,5,1,0,0,3.0,4.0,7.0,-1.0,26.0,6.0,11.0,2.0,246.0,0.15789473684210525,0.25,-0.09210526315789475,0,1,0
La Liga,2020,605088,2020-09-26 19:00:00+00:00,Estadio Benito Villamarín,Ricardo De Burgos,Real Betis,Real Madrid,2,3,FT,5.0,4.0,15.0,11.0,45.0,55.0,5.0,2.0,1.0,0.0,455.0,539.0,82.0,86.0,-1,A,5,0,0,1,6.0,2.0,8.0,4.0,-10.0,-4.0,4.0,1.0,-84.0,0.13333333333333333,0.2727272727272727,-0.13939393939393938,0,1,0
La Liga,2020,605113,2020-10-03 11:00:00+00:00,Estadio Municipal José Zorrilla,Isidro Díaz de Mera,Valladolid,Eibar,1,2,FT,3.0,5.0,9.0,11.0,52.0,48.0,2.0,3.0,0.0,1.0,347.0,302.0,69.0,65.0,-1,A,3,0,0,1,2.0,4.0,6.0,-2.0,4.0,4.0,-2.0,-2.0,45.0,0.1111111111111111,0.18181818181818182,-0.07070707070707072,0,0,0
La Liga,2020,605119,2020-10-18 10:00:00+00:00,Estadio Municipal de Ipurúa,David Medié,Eibar,Osasuna,0,0,FT,6.0,2.0,10.0,8.0,52.0,48.0,2.0,3.0,0.0,1.0,358.0,327.0,63.0,60.0,0,D,0,0,1,0,2.0,4.0,6.0,-2.0,4.0,3.0,2.0,4.0,31.0,0.0,0.0,0.0,0,0,0
La Liga,2020,605143,2020-11-01 20:00:00+00:00,Estadio de Mestalla,Jorge Figueroa,Valencia,Getafe,2,2,FT,5.0,5.0,9.0,16.0,38.0,62.0,8.0,5.0,1.0,1.0,286.0,434.0,66.0,77.0,0,D,4,0,1,0,9.0,6.0,15.0,3.0,-24.0,-11.0,-7.0,0.0,-148.0,0.2222222222222222,0.125,0.09722222222222221,1,0,0
La Liga,2020,605149,2020-11-08 17:30:00+00:00,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Levante,Alaves,1,1,FT,5.0,2.0,17.0,6.0,71.0,29.0,1.0,6.0,0.0,1.0,531.0,215.0,83.0,67.0,0,D,2,0,1,0,1.0,7.0,8.0,-6.0,42.0,16.0,11.0,3.0,316.0,0.058823529411764705,0.16666666666666666,-0.10784313725490195,0,0,0
La Liga,2020,605214,2020-12-22 16:30:00+00:00,Estadio Manuel Martínez Valero,Ricardo De Burgos,Elche,Osasuna,2,2,FT,2.0,6.0,7.0,15.0,65.0,35.0,1.0,2.0,0.0,1.0,633.0,329.0,86.0,71.0,0,D,4,0,1,0,1.0,3.0,4.0,-2.0,30.0,15.0,-8.0,-4.0,304.0,0.2857142857142857,0.13333333333333333,0.15238095238095237,0,0,0
La Liga,2020,605222,2020-12-31 15:15:00+00:00,Estadio El Sadar,Santiago Jaime,Osasuna,Alaves,1,1,FT,3.0,1.0,8.0,15.0,32.0,68.0,3.0,4.0,1.0,0.0,241.0,502.0,57.0,82.0,0,D,2,0,1,0,4.0,4.0,8.0,0.0,-36.0,-25.0,-7.0,2.0,-261.0,0.125,0.06666666666666667,0.058333333333333334,0,0,0
La Liga,2020,605225,2021-01-03 15:15:00+00:00,Estadio de Mendizorroza,Juan Martínez,Alaves,Atletico Madrid,1,2,FT,1.0,4.0,4.0,8.0,41.0,59.0,0.0,2.0,1.0,0.0,374.0,533.0,74.0,82.0,-1,A,3,0,0,1,1.0,2.0,3.0,-1.0,-18.0,-8.0,-4.0,-3.0,-159.0,0.25,0.25,0.0,0,1,0
La Liga,2020,605238,2021-01-09 17:30:00+00:00,Estadio Nuevo Los Cármenes,Ricardo De Burgos,Granada CF,Barcelona,0,4,FT,4.0,4.0,8.0,13.0,27.0,73.0,2.0,3.0,1.0,0.0,301.0,811.0,79.0,92.0,-4,A,4,0,0,1,3.0,3.0,6.0,0.0,-46.0,-13.0,-5.0,0.0,-510.0,0.0,0.3076923076923077,-0.3076923076923077,0,1,0
La Liga,2020,605237,2021-01-10 15:15:00+00:00,Estadio Ramón de Carranza,José Sánchez,Cadiz,Alaves,3,1,FT,7.0,2.0,10.0,5.0,39.0,61.0,1.0,4.0,0.0,1.0,286.0,457.0,64.0,76.0,2,H,4,1,0,0,1.0,5.0,6.0,-4.0,-22.0,-12.0,5.0,5.0,-171.0,0.3,0.2,0.09999999999999998,0,0,0
La Liga,2020,605244,2021-01-11 18:00:00+00:00,Estadio Manuel Martínez Valero,José Munuera,Elche,Getafe,1,3,FT,4.0,7.0,7.0,14.0,46.0,54.0,4.0,2.0,1.0,0.0,425.0,499.0,82.0,84.0,-2,A,4,0,0,1,5.0,2.0,7.0,3.0,-8.0,-2.0,-7.0,-3.0,-74.0,0.14285714285714285,0.21428571428571427,-0.07142857142857142,0,0,0
La Liga,2020,605239,2021-01-11 20:00:00+00:00,Estadio El Alcoraz,Adrián Cordero,Huesca,Real Betis,0,2,FT,3.0,5.0,10.0,15.0,48.0,52.0,2.0,2.0,0.0,1.0,419.0,444.0,79.0,80.0,-2,A,2,0,0,1,2.0,3.0,5.0,-1.0,-4.0,-1.0,-5.0,-2.0,-25.0,0.0,0.13333333333333333,-0.13333333333333333,0,0,0
La Liga,2020,605253,2021-01-19 18:00:00+00:00,Estadio Municipal José Zorrilla,Santiago Jaime,Valladolid,Elche,2,2,FT,2.0,3.0,13.0,9.0,62.0,38.0,1.0,3.0,1.0,0.0,494.0,303.0,86.0,79.0,0,D,4,0,1,0,2.0,3.0,5.0,-1.0,24.0,7.0,4.0,-1.0,191.0,0.15384615384615385,0.2222222222222222,-0.06837606837606836,0,0,0
La Liga,2020,605254,2021-01-20 20:30:00+00:00,Estadio de la Cerámica,Valentín Pizarro,Villarreal,Granada CF,2,2,FT,3.0,2.0,8.0,3.0,68.0,32.0,2.0,4.0,0.0,1.0,622.0,279.0,87.0,70.0,0,D,4,0,1,0,2.0,5.0,7.0,-3.0,36.0,17.0,5.0,1.0,343.0,0.25,0.6666666666666666,-0.41666666666666663,0,0,0
La Liga,2020,605271,2021-01-30 15:15:00+00:00,Estadio Alfredo Di Stéfano,David Medié,Real Madrid,Levante,1,2,FT,2.0,8.0,8.0,14.0,46.0,54.0,1.0,2.0,1.0,0.0,410.0,465.0,86.0,88.0,-1,A,3,0,0,1,2.0,2.0,4.0,0.0,-8.0,-2.0,-6.0,-6.0,-55.0,0.125,0.14285714285714285,-0.01785714285714285,1,0,0
La Liga,2020,605283,2021-02-06 20:00:00+00:00,Estadio Ramón Sánchez Pizjuán,Juan Martínez,Sevilla,Getafe,3,0,FT,5.0,1.0,17.0,5.0,77.0,23.0,1.0,4.0,0.0,1.0,721.0,215.0,91.0,64.0,3,H,3,1,0,0,1.0,5.0,6.0,-4.0,54.0,27.0,12.0,4.0,506.0,0.17647058823529413,0.0,0.17647058823529413,1,0,0
La Liga,2020,605298,2021-02-19 20:00:00+00:00,Estadio Benito Villamarín,Javier Estrada,Real Betis,Getafe,1,0,FT,5.0,1.0,12.0,6.0,64.0,36.0,5.0,4.0,1.0,0.0,518.0,272.0,79.0,65.0,1,H,1,1,0,0,6.0,4.0,10.0,2.0,28.0,14.0,6.0,4.0,246.0,0.08333333333333333,0.0,0.08333333333333333,0,0,0
La Liga,2020,605302,2021-02-20 17:30:00+00:00,Estadio de Mestalla,Valentín Pizarro,Valencia,Celta Vigo,2,0,FT,3.0,2.0,10.0,5.0,57.0,43.0,2.0,3.0,0.0,1.0,482.0,355.0,82.0,75.0,2,H,2,1,0,0,2.0,4.0,6.0,-2.0,14.0,7.0,5.0,1.0,127.0,0.2,0.0,0.2,1,0,0
La Liga,2020,605299,2021-02-21 17:30:00+00:00,Estadio El Alcoraz,César Soto,Huesca,Granada CF,3,2,FT,6.0,5.0,15.0,8.0,60.0,40.0,3.0,3.0,0.0,1.0,429.0,281.0,79.0,71.0,1,H,5,1,0,0,3.0,4.0,7.0,-1.0,20.0,8.0,7.0,1.0,148.0,0.2,0.25,-0.04999999999999999,0,0,0
La Liga,2020,605308,2021-02-27 20:00:00+00:00,Coliseum Alfonso Pérez,Jorge Figueroa,Getafe,Valencia,3,0,FT,4.0,0.0,15.0,5.0,42.0,58.0,5.0,2.0,0.0,1.0,253.0,362.0,59.0,69.0,3,H,3,1,0,0,5.0,3.0,8.0,2.0,-16.0,-10.0,10.0,4.0,-109.0,0.2,0.0,0.2,0,1,0
La Liga,2020,605323,2021-03-06 13:00:00+00:00,Estadio Municipal José Zorrilla,Mario Melero,Valladolid,Getafe,2,1,FT,3.0,2.0,4.0,9.0,50.0,50.0,2.0,2.0,0.0,1.0,300.0,281.0,61.0,56.0,1,H,3,1,0,0,2.0,3.0,5.0,-1.0,0.0,5.0,-5.0,1.0,19.0,0.5,0.1111111111111111,0.3888888888888889,0,0,0
La Liga,2020,605329,2021-03-13 20:00:00+00:00,Coliseum Alfonso Pérez,José Sánchez,Getafe,Atletico Madrid,0,0,FT,2.0,7.0,11.0,15.0,27.0,73.0,1.0,5.0,1.0,0.0,210.0,584.0,54.0,85.0,0,D,0,0,1,0,2.0,5.0,7.0,-3.0,-46.0,-31.0,-4.0,-5.0,-374.0,0.0,0.0,0.0,0,1,0
